psych_version,start_date,start_time,offset,trial,time,condition,sid,version,code,stimulus,spacing,phase,value
0.2.3-1-gda5ea08,2017-01-26,09:53:55,1,0,0.05172868071531411,pilot,0011,0.3.1,instructions,,,,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,1,0,145.96230121659755,pilot,0011,0.3.1,instructions,,,,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,152.15228603046853,pilot,0011,0.3.1,practice_start,,,,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,152.2550631295744,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,152.9304558373551,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,153.6071601374424,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,154.27981537104642,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,154.95359673310304,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,155.62622459196427,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,156.30517533179955,pilot,0011,0.3.1,high_latency,,,,0.006450739835258901
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,156.5664111234655,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,157.23909475836263,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,157.9117243281362,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,158.58434944952023,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,159.26393357245252,pilot,0011,0.3.1,high_latency,,,,0.007084122932269565
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,159.26586246518127,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,159.93857689667493,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,160.61120475553616,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,161.2838350096863,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,161.95660761250474,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,162.62926763668656,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,163.30190028614015,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,163.97465988593467,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,164.6482212234987,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,2,0,165.3208781680296,pilot,0011,0.3.1,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,3,0,165.99419860786293,pilot,0011,0.3.1,instructions,,,,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,3,0,170.87126035364054,pilot,0011,0.3.1,instructions,,,,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,3,0,176.86772456356266,pilot,0011,0.3.1,instructions,,,,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,3,0,238.80097604641924,pilot,0011,0.3.1,instructions,,,,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,241.19553127871768,pilot,0011,0.3.1,practice_start,,,,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,241.20680556609295,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,241.8794515607151,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,242.55209823972837,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,243.22473294228257,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,243.89735737929004,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,244.57003348616126,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,245.24266545120918,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,245.91529467882356,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,246.58795949359774,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,247.26064757688437,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,247.56076576733903,pilot,0011,0.3.1,stream_2,,,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,247.93328159507655,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,248.60600731863815,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,249.27863654623798,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,249.9512668003881,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,250.62391382157512,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,251.2979785121861,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,251.84494261912187,pilot,0011,0.3.1,stream_1,,,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,251.9706094507128,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,252.64330677299586,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,253.154214581009,pilot,0011,0.3.1,stream_2,,,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,253.31593600059568,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,253.98856830784644,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,254.66122662111593,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,255.33388767184806,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,256.00652237440227,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,256.6791656315618,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,257.3570148802246,pilot,0011,0.3.1,high_latency,,,,0.005349248662810169
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,257.35887978450046,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,258.03159455816785,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,258.3285998983047,pilot,0011,0.3.1,stream_1,,,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,258.70425287143735,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,259.3768844943261,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,260.04953699046746,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,260.72649895530776,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,261.399134342224,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,262.0718367972586,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,262.6825142468442,pilot,0011,0.3.1,stream_2,,,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,262.74446978887136,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,263.4171164678846,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,264.08979531220393,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,4,0,264.76365537663514,pilot,0011,0.3.1,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,5,0,265.43634106463287,pilot,0011,0.3.1,instructions,,,,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,7,0,270.74592475642567,pilot,0011,0.3.1,instructions,,,,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,8,1,277.08177553943824,pilot,0011,0.3.1,trial_start,,,,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,8,1,277.08899460101384,pilot,0011,0.3.1,stimulus,nw2w2,negative,context,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,8,1,277.76162964575633,pilot,0011,0.3.1,stimulus,nw2w2,negative,context,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,8,1,278.4366350009368,pilot,0011,0.3.1,stimulus,nw2w2,negative,context,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,8,1,278.82692182663595,pilot,0011,0.3.1,stream_2,,negative,context,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,8,1,279.11510086565977,pilot,0011,0.3.1,high_latency,,,,0.005965864722952574
0.2.3-1-gda5ea08,2017-01-26,09:53:55,8,1,279.11698493224685,pilot,0011,0.3.1,stimulus,nw2w2,negative,context,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,8,1,279.7896524844982,pilot,0011,0.3.1,stimulus,nw2w2,negative,context,
0.2.3-1-gda5ea08,2017-01-26,09:53:55,8,1,280.4622841074015,pilot,0011,0.3.1,stimulus,nw2w2,negative,context,
