weber_version,start_date,start_time,offset,trial,time,condition,sid,version,code,stimulus,spacing,phase,value,presentation
0.3.2,7/2/17,11:48:17,9,1,81.00103008,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.03436348,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.06769688,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.08436358,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.11769699,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.15103039,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.18436379,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.2176976,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.2343643,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.2676977,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.30103111,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.30944773,pilot,abin,0.3.2,stimulus,nw2w,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.33436451,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.36769832,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.38680054,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.42013394,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.45346775,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.48822669,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.50489339,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.53979714,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.57313054,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.60687089,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.62353759,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.65687099,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.6902044,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.7235378,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.7568712,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.7902046,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.8068713,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.8402125,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.87386547,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.90719887,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.92580307,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.95913647,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,81.99278616,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.02611956,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.05945296,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.07611966,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.10945306,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.14278647,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.17795892,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.18197545,pilot,abin,0.3.2,stimulus,nw2w,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.19462603,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.22795943,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.26195165,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.29528547,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.31195217,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.34528598,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.37861938,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.41195278,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.44528659,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.4619533,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.4952867,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.52863897,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.56197237,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.59530577,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.62863917,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.64681141,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.68014481,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.71347862,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.73014532,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.76347872,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.79681213,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.83014553,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.85447568,pilot,abin,0.3.2,stimulus,nw2w,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.86416524,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.88083358,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.91416698,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.94750038,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,82.98083379,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.01416719,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.03279559,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.066129,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.0994624,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.1327958,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.1661292,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.19946835,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.21613505,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.24946886,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.28450675,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.31784016,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.35117397,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.36784067,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.40261643,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.43616274,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.45282944,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.49218743,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.52697591,pilot,abin,0.3.2,stimulus,nw2w,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.52849129,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.54515799,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.57849139,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.6118252,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.6451586,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.6618253,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.6966146,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.729948,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.76421508,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.79754848,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.81495934,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.84829274,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.88237152,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.91570492,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.94905104,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.96571774,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,83.99905115,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.03238455,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.06571836,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.08238506,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.11571846,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.14905186,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.18238526,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.21617197,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.24950537,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.28283877,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.29950588,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.33283969,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.36617351,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.3995028,pilot,abin,0.3.2,stimulus,nw2w,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.40296348,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.41963018,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.45296399,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.4862978,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.51963121,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.53629791,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.56963172,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.60296512,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.63629852,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.66963192,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.68629862,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.71963203,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.75409314,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.78742654,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.82075995,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.83742665,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.87076005,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.90409345,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.93742685,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.97076066,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,84.98742736,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.02208539,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.05541879,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.07200304,pilot,abin,0.3.2,stimulus,nw2w,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.07357092,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.12357103,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.14023773,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.17357113,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.20690453,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.22531346,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.25968105,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.29301486,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.32772211,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.36105551,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.37772263,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.41105603,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.44438943,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.47772324,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.51247972,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.52914642,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.56247982,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.59581322,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.62914663,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.64581333,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.67914673,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.71248013,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.74450327,pilot,abin,0.3.2,stimulus,nw2w,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.74603546,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.77936887,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.79603557,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.82936897,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.86270237,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.89603577,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.92938476,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.94605146,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,85.97993375,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.01326715,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.04723271,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.08056611,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.09865302,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.13198642,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.16577969,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.19911309,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.21577979,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.24911319,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.28318664,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.31652045,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.34985386,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.36652876,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.39986257,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.43369481,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.46702821,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.50036203,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.53369584,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.56702924,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.58369594,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.61702278,pilot,abin,0.3.2,stimulus,nw2w,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.6195506,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.652884,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.6695507,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.7028841,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.7362175,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.7695509,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.80288431,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.81955101,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.85288441,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.88811921,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.92145261,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.95478602,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,86.97145272,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.00478612,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.03811952,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.07145292,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.10547591,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.12214467,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.15547807,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.18881147,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.22214487,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.25547827,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.27214497,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.28952301,pilot,abin,0.3.2,stimulus,nw2w,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.30854359,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.34187699,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.35854369,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.39187751,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.42521091,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.45854431,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.49259438,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.52592778,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.54259489,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.59259499,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.60926169,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.64260822,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.67594162,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.70928405,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.74261745,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.75928415,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.79261756,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.82595096,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.86114474,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.87781144,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.91170029,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.94503369,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.96202324,pilot,abin,0.3.2,stimulus,nw2w,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.97849426,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,87.99516096,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,88.02849436,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,88.06182777,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,88.09533675,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,88.12867015,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,88.14621843,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,88.17955183,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,88.21371102,pilot,abin,0.3.2,stream_2,,negative,context,,int
0.3.2,7/2/17,11:48:17,9,1,88.24704442,pilot,abin,0.3.2,stream_2,,negative,context,,int
