weber_version,start_date,start_time,offset,trial,time,condition,sid,version,code,stimulus,spacing,phase,value
0.4.0-3-gd9adeee,3/20/2017,11:09:36,1,0,1.92E-05,pilot,106,0.3.3,break_start,,,,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,1,0,0.270456429,pilot,106,0.3.3,start,,,,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,2,0,1.522633933,pilot,106,0.3.3,break_start,,,,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,2,0,1.523880861,pilot,106,0.3.3,instructions,,,,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,2,0,29.48071915,pilot,106,0.3.3,instructions,,,,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,3,0,33.40038571,pilot,106,0.3.3,practice_start,,,,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,3,0,34.12951182,pilot,106,0.3.3,stimulus,,,example,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,3,0,35.48093849,pilot,106,0.3.3,high_latency,,,,0.006426679
0.4.0-3-gd9adeee,3/20/2017,11:09:36,3,0,36.15343853,pilot,106,0.3.3,stimulus,,,example,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,3,0,38.17163328,pilot,106,0.3.3,stimulus,,,example,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,3,0,40.18968191,pilot,106,0.3.3,stimulus,,,example,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,3,0,42.21117534,pilot,106,0.3.3,stimulus,,,example,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,3,0,44.22867544,pilot,106,0.3.3,stimulus,,,example,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,3,0,46.24638189,pilot,106,0.3.3,stimulus,,,example,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,4,0,48.26394599,pilot,106,0.3.3,break_start,,,,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,4,0,48.26990722,pilot,106,0.3.3,instructions,,,,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,4,0,96.10034417,pilot,106,0.3.3,instructions,,,,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,4,0,103.180512,pilot,106,0.3.3,instructions,,,,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,126.734545,pilot,106,0.3.3,practice_start,,,,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,126.9868217,pilot,106,0.3.3,stimulus,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,131.0044902,pilot,106,0.3.3,response_timeout,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,131.2814718,pilot,106,0.3.3,stimulus,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,134.5687655,pilot,106,0.3.3,stream_1,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,134.7195038,pilot,106,0.3.3,stream_1_up,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,134.9195074,pilot,106,0.3.3,stimulus,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,137.2840919,pilot,106,0.3.3,stream_1,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,137.4539205,pilot,106,0.3.3,stream_1_up,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,137.5355207,pilot,106,0.3.3,stimulus,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,140.1417446,pilot,106,0.3.3,stream_1,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,140.1417446,pilot,106,0.3.3,stream_1_up,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,140.3953758,pilot,106,0.3.3,stimulus,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,142.0402062,pilot,106,0.3.3,stream_2,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,142.2130673,pilot,106,0.3.3,stream_2_up,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,142.8630573,pilot,106,0.3.3,stimulus,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,145.0650007,pilot,106,0.3.3,stream_1,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,145.1316693,pilot,106,0.3.3,stream_1_up,,,practice,
0.4.0-3-gd9adeee,3/20/2017,11:09:36,5,0,145.3322978,pilot,106,0.3.3,stimulus,,,practice,
