weber_version,start_date,start_time,offset,trial,time,condition,sid,version,code,stimulus,spacing,phase,value,presentation
0.3.2,2/7/17,11:58:36,3,0,15.71383347,pilot,abin,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,11:58:36,4,0,16.38636036,pilot,abin,0.3.2,instructions,,,,,cont
0.3.2,2/7/17,11:58:36,4,0,18.19574759,pilot,abin,0.3.2,instructions,,,,,cont
0.3.2,2/7/17,11:58:36,5,0,18.69892746,pilot,abin,0.3.2,instructions,,,,,cont
0.3.2,2/7/17,11:58:36,6,0,19.33585486,pilot,abin,0.3.2,practice_start,,,,,cont
0.3.2,2/7/17,11:58:36,6,0,19.3372923,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,20.00983519,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,20.68233542,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,21.35483565,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,22.02733588,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,22.69983611,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.05532321,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.37233635,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.54605721,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.57939102,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.59605772,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.62939112,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.66272452,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.69605792,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.71272462,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.74605803,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.7812313,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.8145647,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.83231522,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.86564862,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.89928477,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.93261817,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.96595157,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,23.98261827,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.01595209,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.04483658,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.05077051,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.08410391,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.10180397,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.13513737,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.16847119,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.20180459,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.23520404,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.25187074,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.28523983,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.31857323,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.35346796,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.38680136,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.42100977,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.43767647,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.47226312,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.50559652,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.53967859,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.57301199,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.58967869,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.62301209,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.65634549,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.68967889,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.7063456,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.71733681,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.739679,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.7730124,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.8063458,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.8396792,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.8563459,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.88967931,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.92328592,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.95661932,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.97328602,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,24.97328602,pilot,abin,0.3.2,stream_1_up,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.38983704,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.46134944,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.47801614,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.51193453,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.54526793,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.57950383,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.59617053,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.63044499,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.6637784,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.6971118,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.7304452,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.7471119,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.7804453,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.81378445,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.84711785,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.88045125,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.89711795,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.93045135,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.96378475,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,25.99711816,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.03045156,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.04711826,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.06233727,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.08058334,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.11391674,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.14926354,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.18259694,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.19926405,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.23259745,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.26593086,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.29926467,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.31593137,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.34926477,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.38284185,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.41617525,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.45060273,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.46726943,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.50093101,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.53426441,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.5684917,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.5851584,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.6184918,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.6518252,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.6851586,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.71849201,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.7348375,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.73626222,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.76959562,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.80292902,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.83626242,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.85292912,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.88626252,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.91959593,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.95292933,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,26.98626273,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.00292943,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.03626283,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.06959623,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.10292964,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.13627534,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.16960875,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.18627545,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.21960885,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.25294225,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.28627565,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.30294235,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.33627575,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.36960916,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.40474879,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.40733773,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.43808219,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.45474889,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.48808229,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.52141569,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.55474909,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.5880825,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.6047492,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.63808301,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.67141641,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.70506938,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.72173608,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.75538043,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.78871384,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.82284923,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.85618263,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.89002841,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.90669511,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.94002851,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,27.97336191,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.00669531,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.04002872,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.05670731,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.07983796,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.09004072,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.12337412,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.15670752,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.19080763,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.20747434,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.25289138,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.28622478,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.30289148,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.33623473,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.36956813,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.40290154,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.43623494,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.45290164,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.48623504,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.52075687,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.55409027,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.57244341,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.60577682,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.63981335,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.67314716,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.68981386,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.72314726,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.7528079,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.75648066,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.78981406,pilot,abin,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.80648077,pilot,abin,0.3.2,stream_2_up,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,28.82314747,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.30966146,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.34299486,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.37766889,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.41100229,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.42530813,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.42916796,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.46250136,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.49583476,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.52916816,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.54601208,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.57934548,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.61267888,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.64601229,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.6644003,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.6977337,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.73212467,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.76545807,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.80018091,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.81684761,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.85018101,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.88351441,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.91684782,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.95018122,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,29.96684792,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,30.00018132,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,30.03351472,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,30.06773298,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,30.0978539,pilot,abin,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,30.10106638,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,30.11955039,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,30.15288379,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,30.1862176,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,30.21955101,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,11:58:36,6,0,30.25288728,pilot,abin,0.3.2,stream_1,,normal,practice,,cont
