weber_version,start_date,start_time,offset,trial,time,condition,sid,version,code,stimulus,spacing,phase,value,presentation
0.3.2,2/7/17,13:03:29,1,0,0.012321836,pilot,david,0.3.2,start,,,,,cont
0.3.2,2/7/17,13:03:29,2,0,0.510990212,pilot,david,0.3.2,instructions,,,,,cont
0.3.2,2/7/17,13:03:29,2,0,2.05002989,pilot,david,0.3.2,instructions,,,,,cont
0.3.2,2/7/17,13:03:29,3,0,2.658195925,pilot,david,0.3.2,practice_start,,,,,cont
0.3.2,2/7/17,13:03:29,3,0,2.662760366,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,3.336580238,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,4.009080292,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,4.686334017,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,5.358834071,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,6.032586874,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,6.705086928,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,7.37853621,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,8.051036264,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,8.724946131,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,9.397446185,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,10.07386874,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,10.74636879,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,11.42183253,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,12.09433259,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,12.77035683,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,13.44285688,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,14.11841302,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,14.79091307,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,3,0,15.4647107,pilot,david,0.3.2,stimulus,w2nw,normal,example,,cont
0.3.2,2/7/17,13:03:29,4,0,16.13727645,pilot,david,0.3.2,instructions,,,,,cont
0.3.2,2/7/17,13:03:29,4,0,18.40128724,pilot,david,0.3.2,instructions,,,,,cont
0.3.2,2/7/17,13:03:29,5,0,19.25206057,pilot,david,0.3.2,instructions,,,,,cont
0.3.2,2/7/17,13:03:29,6,0,20.26446179,pilot,david,0.3.2,practice_start,,,,,cont
0.3.2,2/7/17,13:03:29,6,0,20.26642287,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,20.94163031,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,21.61413037,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,22.28663042,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,22.42013562,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,22.91915953,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,22.9524934,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,22.96106247,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,22.98582761,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.01928056,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.05261443,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.06928171,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.10261558,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.14049575,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.17382997,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.20716452,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.24359416,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.27692803,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.3102619,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.34359645,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.38046752,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.41380207,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.44713662,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.48047049,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.51380471,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.54755262,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.5642199,pilot,david,0.3.2,stream_1_up,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.59755377,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,23.63356252,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.09159645,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.12493032,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.16278141,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.19611596,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.22944983,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.26278405,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.29611826,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.30606257,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.32945213,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.36278634,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.39612021,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.42945442,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.42945442,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.53279407,pilot,david,0.3.2,stream_1_up,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,24.97856263,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.03408223,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.06741645,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.10087795,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.1342125,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.16754706,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.2048373,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.23817151,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.27150572,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.30483994,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.3421685,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.37550237,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.40883693,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.44494286,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.46161014,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.49494469,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.52827924,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.56604787,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.59938208,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.63271595,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.65106268,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.66942789,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.70309266,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.73642687,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.76976108,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.80558197,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.83891618,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.87225005,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.90558426,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.92588968,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.95922389,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,25.9925581,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.02589197,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.06253924,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.09587346,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.12920767,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.16476678,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.198101,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.23143521,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.26476942,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.29810363,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.32539139,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.3314375,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.3668132,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.40014741,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.43348197,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.46681584,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.48720475,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.52053896,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.55387283,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.5872067,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.62403875,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.65737296,pilot,david,0.3.2,stream_2_up,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.65737296,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,26.99789144,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.15695943,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.19029364,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.22362751,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.26027513,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.27694206,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.31027627,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.34361048,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.38094624,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.41428045,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.44761432,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.48094819,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.51825657,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.55159044,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.58492499,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.6208612,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.65419541,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.67039149,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.67227489,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.70560911,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.73952059,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.77285446,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.80618867,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.83952254,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.87703589,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.91036976,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.94370397,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,27.97936677,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.01270064,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.04603485,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.07936872,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.11607622,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.14941009,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.1827443,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.2186237,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.23529064,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.26862519,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.3019594,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.34289155,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.34289155,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.37301946,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.40635333,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.4396872,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.47605456,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.50938877,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.54272299,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.57840803,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.61174258,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.62840986,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.66174441,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.69834686,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.73168073,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.76501494,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.79834915,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.83628134,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.86961521,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.90294976,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.93847637,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,28.97181092,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.00514513,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.01778076,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.03847935,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.05875499,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.0920892,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.12542341,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.15875763,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.19529027,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.22862482,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.26195869,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.29741412,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.33074833,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.3640822,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.39741641,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.43457184,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.46790605,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.50124026,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.53676276,pilot,david,0.3.2,stream_1,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.53676276,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.62009812,pilot,david,0.3.2,stream_1_up,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,29.69172826,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.12538064,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.15871451,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.19204838,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.22829974,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.26163395,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.29496816,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.32830203,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.36422832,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.36612575,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.38595244,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.41928666,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.45262087,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.48595474,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.5226879,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.55602177,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.58935598,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.62513341,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.65846796,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.69180218,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.72513639,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.76241534,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.79574921,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.82910429,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.84577123,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.88336362,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.91669749,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.9500317,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,30.98538037,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.01871424,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.03672837,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.05525783,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.08859204,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.12192626,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.14378726,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.17712113,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.210455,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.24378989,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.2804707,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.31380491,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.34713912,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.38264794,pilot,david,0.3.2,stream_2,,normal,practice,,cont
0.3.2,2/7/17,13:03:29,6,0,31.41598215,pilot,david,0.3.2,stream_2,,normal,practice,,cont
