psych_version,start_date,start_time,offset,trial,time,condition,sid,version,code,stimulus,spacing,phase,value
0.2.3-1-gda5ea08,2017-01-25,13:20:15,1,0,0.03425983146917133,pilot,0010,0.3.0,instructions,,,,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,1,0,35.9983862589761,pilot,0010,0.3.0,instructions,,,,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,39.51971802647495,pilot,0010,0.3.0,practice_start,,,,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,39.60886797915009,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,40.28405571855001,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,40.95670889904977,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,41.629359684260635,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,42.302547014409356,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,42.9751954043295,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,43.64782257882507,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,44.3204548860831,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,44.99309164173974,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,45.66574003165988,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,46.3383805513422,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,47.01104228644908,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,47.6836951247642,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,48.35635275366076,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,49.02901585750442,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,49.70167485513775,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,50.374308531132556,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,51.046998325351524,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,51.719652874588064,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,2,0,52.39230845037673,pilot,0010,0.3.0,stimulus,w2nw,normal,example,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,3,0,53.06499311183143,pilot,0010,0.3.0,instructions,,,,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,3,0,54.82947896969745,pilot,0010,0.3.0,instructions,,,,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,3,0,85.7954542188254,pilot,0010,0.3.0,instructions,,,,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,90.66041324910111,pilot,0010,0.3.0,practice_start,,,,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,90.81571939794776,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,91.48837360500147,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,92.16101959963089,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,94.39793190670025,pilot,0010,0.3.0,stream_1,,,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,94.51252599745021,pilot,0010,0.3.0,high_latency,,,,3.5472716279287795
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,94.72657663114296,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,95.39921749300629,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,96.07188059685177,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,97.30909299952691,pilot,0010,0.3.0,stream_1,,,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,97.31088399200416,pilot,0010,0.3.0,high_latency,,,,2.434675208954644
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,97.31322350587106,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,97.9866383885601,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,98.65928848939984,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,99.49406002322758,pilot,0010,0.3.0,stream_1,,,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,99.68086731394396,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,100.35351673041623,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,101.02617812334029,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,101.75726748065608,pilot,0010,0.3.0,stream_1,,,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,102.05288731666587,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,102.727589496586,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,103.40025396916826,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,104.24858421257704,pilot,0010,0.3.0,stream_1,,,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,104.42059477101611,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,105.09325479519975,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,105.76821840390403,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,106.67608255127197,pilot,0010,0.3.0,stream_1,,,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,106.67760458691373,pilot,0010,0.3.0,high_latency,,,,2.1074259119737633
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,106.67991090890428,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
0.2.3-1-gda5ea08,2017-01-25,13:20:15,4,0,107.35253637247843,pilot,0010,0.3.0,stimulus,w2nw,normal,practice,
