weber_version,start_date,start_time,offset,trial,time,condition,sid,version,code,stimulus,spacing,phase,value
0.4.3,2017-03-29,13:03:10,1,0,0.017341155182293733,pilot,0207,0.3.4,break_start,,,,
0.4.3,2017-03-29,13:03:10,1,0,0.2602613868275512,pilot,0207,0.3.4,start,,,,
0.4.3,2017-03-29,13:03:10,2,0,1.5129512881831033,pilot,0207,0.3.4,break_start,,,,
0.4.3,2017-03-29,13:03:10,2,0,1.5142953834019863,pilot,0207,0.3.4,instructions,,,,
0.4.3,2017-03-29,13:03:10,2,0,20.534518746844697,pilot,0207,0.3.4,instructions,,,,
0.4.3,2017-03-29,13:03:10,3,0,28.953067876807836,pilot,0207,0.3.4,practice_start,,,,
0.4.3,2017-03-29,13:03:10,3,0,28.956560881902988,pilot,0207,0.3.4,stimulus,,,example,
0.4.3,2017-03-29,13:03:10,3,0,30.974062178776876,pilot,0207,0.3.4,stimulus,,,example,
0.4.3,2017-03-29,13:03:10,3,0,32.991562449100456,pilot,0207,0.3.4,stimulus,,,example,
0.4.3,2017-03-29,13:03:10,3,0,35.01201165338898,pilot,0207,0.3.4,stimulus,,,example,
0.4.3,2017-03-29,13:03:10,3,0,37.02951192371256,pilot,0207,0.3.4,stimulus,,,example,
0.4.3,2017-03-29,13:03:10,3,0,39.050459004411096,pilot,0207,0.3.4,stimulus,,,example,
0.4.3,2017-03-29,13:03:10,3,0,41.06972630826931,pilot,0207,0.3.4,stimulus,,,example,
0.4.3,2017-03-29,13:03:10,3,0,43.765838287004954,pilot,0207,0.3.4,high_latency,,,,0.006111708410244887
0.4.3,2017-03-29,13:03:10,4,0,44.061172757297754,pilot,0207,0.3.4,break_start,,,,
0.4.3,2017-03-29,13:03:10,4,0,44.06253225075852,pilot,0207,0.3.4,instructions,,,,
0.4.3,2017-03-29,13:03:10,4,0,49.502113665013894,pilot,0207,0.3.4,instructions,,,,
0.4.3,2017-03-29,13:03:10,4,0,56.17116580413676,pilot,0207,0.3.4,instructions,,,,
0.4.3,2017-03-29,13:03:10,5,0,73.29301515323641,pilot,0207,0.3.4,practice_start,,,,
0.4.3,2017-03-29,13:03:10,5,0,73.2964581995966,pilot,0207,0.3.4,stimulus,,,practice,
0.4.3,2017-03-29,13:03:10,5,0,77.313958469922,pilot,0207,0.3.4,response_timeout,,,practice,
0.4.3,2017-03-29,13:03:10,5,0,77.3344624235051,pilot,0207,0.3.4,stream_1,,,practice,
0.4.3,2017-03-29,13:03:10,5,0,77.37306683657334,pilot,0207,0.3.4,stream_1_up,,,practice,
0.4.3,2017-03-29,13:03:10,5,0,77.56533609908547,pilot,0207,0.3.4,stimulus,,,practice,
0.4.3,2017-03-29,13:03:10,5,0,80.14979749604208,pilot,0207,0.3.4,stream_1,,,practice,
0.4.3,2017-03-29,13:03:10,5,0,80.25254207825674,pilot,0207,0.3.4,stream_1_up,,,practice,
0.4.3,2017-03-29,13:03:10,5,0,80.41259172217906,pilot,0207,0.3.4,stimulus,,,practice,
0.4.3,2017-03-29,13:03:10,5,0,82.29372278789015,pilot,0207,0.3.4,stream_2,,,practice,
