weber_version,start_date,start_time,offset,trial,time,condition,sid,version,code,stimulus,spacing,phase,value,presentation
0.3.2,2/7/17,12:02:52,6,0,28.14958084,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.18291471,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.19800724,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.21645081,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.24978536,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.28311923,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.32157497,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.3382419,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.37157611,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.40491032,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.43824488,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.47157909,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.5049133,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.544205,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.57753887,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.61087274,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.6498356,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.66650287,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.69983743,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.73374446,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.76707936,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.80041357,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.83383367,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.87050729,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.87235853,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.90569274,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.93924321,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.97257776,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,28.9892447,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,29.20991674,pilot,david,0.3.2,stream_1_up,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,29.54300734,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,29.69723509,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,29.7305693,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,29.76390317,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,29.7980511,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,29.83138497,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,29.86471884,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,29.89805305,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,29.93397934,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,29.96731355,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.00064742,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.03554645,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.06888067,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.10221522,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.13554977,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.16888399,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.2022182,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.23555207,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.26888594,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.30221981,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.33555368,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.36888754,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.4022221,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.41557837,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.44064361,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.45731089,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.49064544,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.52427839,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.55761226,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.59094612,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.62428034,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.65761421,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.69094842,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.72925325,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.7625878,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.79592235,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.82925622,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.86259044,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.89592465,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.92925886,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.96259307,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,30.99592728,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.02926184,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.06259605,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.08807842,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.09954787,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.09954787,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.19954982,pilot,david,0.3.2,stream_2_up,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.7064177,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.74262218,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.76057848,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.76256453,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.79906022,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.83799501,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.87132957,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.90466378,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.94066569,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.97997415,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,31.99664109,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.02997496,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.06330917,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.09664304,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.12997691,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.16331078,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.20087785,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.23421206,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.26754593,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.30088014,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.33421435,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.36754856,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.40488603,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.42155296,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.45488752,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.48822207,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.52155594,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.55489049,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.59263722,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.62597143,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.63439301,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.65930564,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.69350148,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.72683569,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.76017025,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.79350411,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.82683833,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.86017254,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,32.86017254,pilot,david,0.3.2,stream_1_up,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.30689306,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.36557483,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.3989087,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.43710847,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.47044234,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.5037769,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.53711077,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.57044874,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.60378261,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.63711716,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.67045138,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.70378525,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.7371198,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.77045401,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.80863565,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.82530293,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.8586368,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.89232107,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.92565494,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.95898915,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.97939312,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,33.99774019,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.03107509,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.06440896,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.09774283,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.1340989,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.16743345,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.20076766,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.23410188,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.25305291,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.28638712,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.31972134,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.35305555,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.39069722,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.42403109,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.4573653,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.49147628,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.52481049,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.55814641,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.59148028,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.62650524,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.65983945,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.69317332,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.73107334,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.74774062,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.78107483,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.8145247,pilot,david,0.3.2,stream_2,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.8145247,pilot,david,0.3.2,stream_2_up,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.8145247,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,34.85546985,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.31833,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.35166455,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.38642329,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.41975751,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.45309172,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.48882569,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.5221599,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.52796991,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.55549377,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.58882798,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.62216185,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.65805392,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.67472119,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.70805506,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.74508182,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.77842425,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.81234497,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.84567918,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.87901339,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.91483907,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.94817294,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,35.98226852,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.01560239,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.04893626,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.08460556,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.11793943,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.15348007,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.170147,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.20046996,pilot,david,0.3.2,stimulus,w2nw,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.20348121,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.23749706,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.27083127,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.30416583,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.33941218,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.37274674,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.40608095,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.44393443,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.4772683,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.51060251,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.54393673,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.58055252,pilot,david,0.3.2,stream_1,,normal,practice,,int
0.3.2,2/7/17,12:02:52,6,0,36.61388707,pilot,david,0.3.2,stream_1,,normal,practice,,int
