weber_version,start_date,start_time,offset,trial,time,condition,sid,version,code,stimulus,spacing,phase,value
0.4.0,2017-03-14,10:24:11,10,0,1.2318661902099848e-5,pilot,0101,0.3.3,break_start,,,,
0.4.0,2017-03-14,10:24:11,10,0,0.24216141377110034,pilot,0101,0.3.3,instructions,,,,
0.4.0,2017-03-14,10:24:11,11,1,12.107004785793833,pilot,0101,0.3.3,trial_start,,,,
0.4.0,2017-03-14,10:24:11,11,1,14.324504979071207,pilot,0101,0.3.3,stimulus,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,16.542005172464997,pilot,0101,0.3.3,stimulus,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,16.873297718761023,pilot,0101,0.3.3,stream_2,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,17.09231241972884,pilot,0101,0.3.3,stream_2_up,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,17.266781229933258,pilot,0101,0.3.3,stream_2,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,17.45705382077722,pilot,0101,0.3.3,stream_2_up,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,17.66354286641581,pilot,0101,0.3.3,stream_2,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,17.83915012376383,pilot,0101,0.3.3,stream_2_up,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,18.708382009062916,pilot,0101,0.3.3,stream_1,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,18.76102808577707,pilot,0101,0.3.3,stimulus,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,18.889659259759355,pilot,0101,0.3.3,stream_1_up,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,19.077930414758157,pilot,0101,0.3.3,stream_1,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,19.229816774022765,pilot,0101,0.3.3,stream_1_up,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,19.45116311853053,pilot,0101,0.3.3,stream_1,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,19.608755742723588,pilot,0101,0.3.3,stream_1_up,,normal,context,
0.4.0,2017-03-14,10:24:11,11,1,19.86250830651261,pilot,0101,0.3.3,stream_2,,normal,context,
